Found 2011 alignment issues

ACTIVITY_INFO        | be    | + 5 chars | Общее число игровых сессий    : {}...
MAX17050_INFO        | de    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | de    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | de    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | de    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | de    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | de    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | de    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | en    | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | en    | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | en    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | en    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | en    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | en    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | en    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | en    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | en    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | engb  | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | engb  | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | engb  | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | engb  | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | engb  | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | engb  | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | engb  | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | engb  | +14 chars | Температура        : {}°C...
MAX17050_INFO        | engb  | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | es    | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | es    | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | es    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | es    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | es    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | es    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | es    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | es    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | es    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | es419 | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | es419 | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | es419 | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | es419 | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | es419 | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | es419 | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | es419 | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | es419 | +14 chars | Температура        : {}°C...
MAX17050_INFO        | es419 | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | et    | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | et    | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | et    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | et    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | et    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | et    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | et    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | et    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | et    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | fr    | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | fr    | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | fr    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | fr    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | fr    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | fr    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | fr    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | fr    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | fr    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | frca  | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | frca  | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | frca  | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | frca  | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | frca  | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | frca  | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | frca  | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | frca  | +14 chars | Температура        : {}°C...
MAX17050_INFO        | frca  | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | it    | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | it    | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | it    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | it    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | it    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | it    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | it    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | it    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | it    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | jp    | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | jp    | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | jp    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | jp    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | jp    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | jp    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | jp    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | jp    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | jp    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | kk    | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | kk    | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | kk    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | kk    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | kk    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | kk    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | kk    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | kk    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | kk    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | kr    | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | kr    | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | kr    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | kr    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | kr    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | kr    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | kr    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | kr    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | kr    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | lt    | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | lt    | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | lt    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | lt    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | lt    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | lt    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | lt    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | lt    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | lt    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | lv    | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | lv    | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | lv    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | lv    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | lv    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | lv    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | lv    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | lv    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | lv    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | nl    | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | nl    | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | nl    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | nl    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | nl    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | nl    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | nl    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | nl    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | nl    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | pl    | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | pl    | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | pl    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | pl    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | pl    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | pl    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | pl    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | pl    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | pl    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | pt    | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | pt    | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | pt    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | pt    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | pt    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | pt    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | pt    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | pt    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | pt    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | ptbr  | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | ptbr  | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | ptbr  | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | ptbr  | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | ptbr  | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | ptbr  | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | ptbr  | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | ptbr  | +14 chars | Температура        : {}°C...
MAX17050_INFO        | ptbr  | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | ua    | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | ua    | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | ua    | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | ua    | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | ua    | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | ua    | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | ua    | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | ua    | +14 chars | Температура        : {}°C...
MAX17050_INFO        | ua    | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | zhcn  | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | zhcn  | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | zhcn  | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | zhcn  | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | zhcn  | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | zhcn  | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | zhcn  | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | zhcn  | +14 chars | Температура        : {}°C...
MAX17050_INFO        | zhcn  | +14 chars | Средняя температура: {}°C...
MAX17050_INFO        | zhtw  | +14 chars | Текущий заряд      : {}%...
MAX17050_INFO        | zhtw  | +14 chars | Текущая ёмкость    : {} mAh...
MAX17050_INFO        | zhtw  | +14 chars | Полная ёмкость     : {} mAh...
MAX17050_INFO        | zhtw  | +14 chars | Ёмкость с завода   : {} mAh...
MAX17050_INFO        | zhtw  | +14 chars | Текущее напряжение : {} mV...
MAX17050_INFO        | zhtw  | +14 chars | Текущий ток        : {} mA...
MAX17050_INFO        | zhtw  | +14 chars | %% заряд-разряд    : {}...
MAX17050_INFO        | zhtw  | +14 chars | Температура        : {}°C...
MAX17050_INFO        | zhtw  | +14 chars | Средняя температура: {}°C...
NSP_INSTALL          | be    | + 3 chars | Общий размер установки :...
NSP_INSTALL          | be    | + 1 chars | Общий размер передачи  :...
NSP_INSTALL          | be    | + 1 chars | Удалять после установки:...
NSP_INSTALL          | de    | + 7 chars | Выключить экран        :...
NSP_INSTALL          | de    | + 4 chars | Общий размер установки :...
NSP_INSTALL          | de    | + 2 chars | Общий размер передачи  :...
NSP_INSTALL          | de    | + 2 chars | Удалять после установки:...
NSP_INSTALL          | de    | + 1 chars | Место установки        :...
NSP_INSTALL          | en    | + 1 chars | Общий размер установки :...
NSP_INSTALL          | en    | + 1 chars | Место установки        :...
NSP_INSTALL          | engb  | + 1 chars | Общий размер установки :...
NSP_INSTALL          | engb  | + 1 chars | Место установки        :...
NSP_INSTALL          | es    | + 9 chars | Место установки        :...
NSP_INSTALL          | es    | + 8 chars | Общий размер передачи  :...
NSP_INSTALL          | es    | + 5 chars | Общий размер установки :...
NSP_INSTALL          | es    | + 5 chars | Удалять после установки:...
NSP_INSTALL          | es419 | + 9 chars | Место установки        :...
NSP_INSTALL          | es419 | + 8 chars | Общий размер передачи  :...
NSP_INSTALL          | es419 | + 5 chars | Общий размер установки :...
NSP_INSTALL          | es419 | + 5 chars | Удалять после установки:...
NSP_INSTALL          | et    | + 4 chars | Удалять после установки:...
NSP_INSTALL          | et    | + 4 chars | Выключить экран        :...
NSP_INSTALL          | fr    | +11 chars | Место установки        :...
NSP_INSTALL          | fr    | + 6 chars | Общий размер установки :...
NSP_INSTALL          | fr    | + 5 chars | Общий размер передачи  :...
NSP_INSTALL          | fr    | + 5 chars | Удалять после установки:...
NSP_INSTALL          | fr    | + 1 chars | Выключить экран        :...
NSP_INSTALL          | frca  | +11 chars | Место установки        :...
NSP_INSTALL          | frca  | + 6 chars | Общий размер установки :...
NSP_INSTALL          | frca  | + 5 chars | Общий размер передачи  :...
NSP_INSTALL          | frca  | + 5 chars | Удалять после установки:...
NSP_INSTALL          | frca  | + 1 chars | Выключить экран        :...
NSP_INSTALL          | it    | +11 chars | Место установки        :...
NSP_INSTALL          | it    | +10 chars | Общий размер передачи  :...
NSP_INSTALL          | it    | + 9 chars | Общий размер установки :...
NSP_INSTALL          | it    | + 5 chars | Удалять после установки:...
NSP_INSTALL          | kk    | + 2 chars | Общий размер передачи  :...
NSP_INSTALL          | lt    | + 2 chars | Общий размер передачи  :...
NSP_INSTALL          | lt    | + 1 chars | Выйти из DBI           :...
NSP_INSTALL          | lv    | + 7 chars | Общий размер передачи  :...
NSP_INSTALL          | lv    | + 6 chars | Общий размер установки :...
NSP_INSTALL          | lv    | + 3 chars | Место установки        :...
NSP_INSTALL          | nl    | + 4 chars | Общий размер передачи  :...
NSP_INSTALL          | nl    | + 4 chars | Выключить экран        :...
NSP_INSTALL          | nl    | + 3 chars | Общий размер установки :...
NSP_INSTALL          | nl    | + 3 chars | Место установки        :...
NSP_INSTALL          | nl    | + 3 chars | Удалять после установки:...
NSP_INSTALL          | nl    | + 1 chars | Выйти из DBI           :...
NSP_INSTALL          | pl    | + 6 chars | Общий размер передачи  :...
NSP_INSTALL          | pl    | + 6 chars | Общий размер установки :...
NSP_INSTALL          | pl    | + 3 chars | Место установки        :...
NSP_INSTALL          | pt    | + 9 chars | Общий размер передачи  :...
NSP_INSTALL          | pt    | + 5 chars | Общий размер установки :...
NSP_INSTALL          | pt    | + 4 chars | Место установки        :...
NSP_INSTALL          | pt    | + 1 chars | Удалять после установки:...
NSP_INSTALL          | ptbr  | + 9 chars | Общий размер передачи  :...
NSP_INSTALL          | ptbr  | + 5 chars | Общий размер установки :...
NSP_INSTALL          | ptbr  | + 4 chars | Место установки        :...
NSP_INSTALL          | ua    | + 4 chars | Общий размер передачи  :...
NSP_INSTALL          | ua    | + 4 chars | Удалять после установки:...
NSP_INSTALL          | ua    | + 3 chars | Место установки        :...
POWER_INFO           | be    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | be    | + 2 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | be    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | be    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | be    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | be    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | be    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | de    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | de    | + 2 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | de    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | de    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | de    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | de    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | de    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | en    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | en    | + 2 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | en    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | en    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | en    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | en    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | en    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | engb  | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | engb  | + 2 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | engb  | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | engb  | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | engb  | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | engb  | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | engb  | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | es    | + 7 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | es    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | es    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | es    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | es    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | es    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | es    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | es419 | + 7 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | es419 | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | es419 | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | es419 | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | es419 | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | es419 | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | es419 | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | et    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | et    | + 2 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | et    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | et    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | et    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | et    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | et    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | fr    | + 6 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | fr    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | fr    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | fr    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | fr    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | fr    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | fr    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | frca  | + 6 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | frca  | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | frca  | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | frca  | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | frca  | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | frca  | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | frca  | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | it    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | it    | + 2 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | it    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | it    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | it    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | it    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | it    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | jp    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | jp    | + 2 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | jp    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | jp    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | jp    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | jp    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | jp    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | kk    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | kk    | + 2 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | kk    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | kk    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | kk    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | kk    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | kk    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | kr    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | kr    | + 2 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | kr    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | kr    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | kr    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | kr    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | kr    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | lt    | + 7 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | lt    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | lt    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | lt    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | lt    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | lt    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | lt    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | lv    | +11 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | lv    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | lv    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | lv    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | lv    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | lv    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | lv    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | nl    | + 4 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | nl    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | nl    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | nl    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | nl    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | nl    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | nl    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | pl    | + 6 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | pl    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | pl    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | pl    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | pl    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | pl    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | pl    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | pt    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | pt    | + 2 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | pt    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | pt    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | pt    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | pt    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | pt    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | ptbr  | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | ptbr  | + 2 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | ptbr  | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | ptbr  | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | ptbr  | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | ptbr  | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | ptbr  | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | ua    | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | ua    | + 2 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | ua    | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | ua    | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | ua    | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | ua    | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | ua    | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | zhcn  | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | zhcn  | + 2 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | zhcn  | + 2 chars | Тип источника питания          : {}...
POWER_INFO           | zhcn  | + 2 chars | Зарядка батареи                : {}...
POWER_INFO           | zhcn  | + 2 chars | Уровень заряда батареи         : {}...
POWER_INFO           | zhcn  | + 2 chars | Достаточное питание            : {}...
POWER_INFO           | zhcn  | + 2 chars | Возраст батареи                : {}%...
POWER_INFO           | zhtw  | + 2 chars | Заряд батареи                  : {}%...
POWER_INFO           | zhtw  | + 2 chars | Заряд батареи (сырое значение) : {}%...
POWER_INFO           | zhtw  | + 2 chars | Тип источника питания          : {}...
